country,transactionId,transactionRevenue,v2ProductName,v2ProductCategory,productPrice,productQuantity
United States,ORD201612251095,33.18,YouTube Womens 3/4 Sleeve Baseball Raglan White/Black,Apparel,15.99,1
United States,ORD201612251095,33.18,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,15.19,1
United States,ORD201612251091,23.99,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201612251112,20.99,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201612251148,21.99,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,19.99,1
United States,ORD201612251160,61.97,YouTube Custom Decals,Office,1.99,2
United States,ORD201612251160,61.97,YouTube Women's Fleece Hoodie Black,Apparel,55.99,1
United States,ORD201612261409,46.99,Google Bluetooth Headphones,Electronics,39.99,1
United States,ORD201612261412,69.96,YouTube Men's Short Sleeve Hero Tee Black,Apparel,16.99,2
United States,ORD201612261412,69.96,YouTube Men's Short Sleeve Hero Tee Black,Apparel,16.99,2
United States,ORD201612261416,96.58,Google Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201612261416,96.58,Google Women's Fleece Hoodie,Apparel,44.79,1
United States,ORD201612261423,200.6,Spiral Notebook and Pen Set,Office,4.79,40
United States,ORD201612261430,62.38,YouTube Men's Fleece Hoodie Black,Apparel,44.79,1
United States,ORD201612261430,62.38,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,13.59,1
United States,ORD201612261439,119.17,Google Women's Yoga Jacket Black,Apparel,83.99,1
United States,ORD201612261439,119.17,Google Women's Short Sleeve Badge Tee Navy,Apparel,13.59,1
United States,ORD201612261439,119.17,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,13.59,1
United States,ORD201612261459,90.38,Google Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201612261459,90.38,Google Men's Pullover Hoodie Grey,Apparel,41.59,1
United States,ORD201612261461,21.99,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201612261467,178.57,Google Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201612261467,178.57,Google Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201612261467,178.57,Google Women's 1/4 Zip Jacket Charcoal,Apparel,87.99,1
Kazakhstan,ORD201612261471,25.99,Android 24 oz Contigo Bottle,Drinkware,23.99,1
United States,ORD201612261472,35.98,Google Tube Power Bank,Electronics,16.99,2
United States,ORD201612261473,33.97,YouTube Men's Short Sleeve Hero Tee Black,Apparel,16.99,1
United States,ORD201612261473,33.97,YouTube Custom Decals,Office,1.99,1
United States,ORD201612261473,33.97,YouTube Leatherette Notebook Combo,Office,6.99,1
United States,ORD201612261475,58.14,Engraved Ceramic Google Mug,Drinkware,7.19,5
United States,ORD201612261475,58.14,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,15.19,1
United States,ORD201612261297,24.99,YouTube Men's Vintage Tee,Apparel,18.99,1
United States,ORD201612261317,50.79,Google Women's Fleece Hoodie,Apparel,44.79,1
United States,ORD201612271698,26.99,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,18.99,1
United States,ORD201612271709,105.98,Google Men's Pullover Hoodie Grey,Apparel,51.99,2
United States,ORD201612271789,202.97,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Apparel,59.99,1
United States,ORD201612271789,202.97,Google Women's Lightweight Microfleece Jacket,Apparel,59.99,1
United States,ORD201612271789,202.97,Waterproof Backpack,Bags,79.99,1
United States,ORD201612271792,14.98,Leatherette Journal,Office,10.99,1
United States,ORD201612271792,14.98,YouTube Custom Decals,Office,1.99,1
United States,ORD201612271798,74.58,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel,17.59,1
United States,ORD201612271798,74.58,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,51.99,1
United States,ORD201612271807,50.57,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,15.19,1
United States,ORD201612271807,50.57,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,15.99,1
United States,ORD201612271807,50.57,Red Shine 15 oz Mug,Drinkware,10.39,1
United States,ORD201612271815,24.99,Google Wool Heather Cap Heather/Navy,Headgear,19.99,1
United States,ORD201612271838,243.75,Google Laptop Backpack,Bags,79.99,1
United States,ORD201612271838,243.75,Google Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201612271838,243.75,Android Sticker Sheet Ultra Removable,Office,2.39,1
United States,ORD201612271838,243.75,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,13.59,1
United States,ORD201612271838,243.75,Google Men's Performance Full Zip Jacket Black,Apparel,95.99,1
Canada,ORD201612271843,105.85,Color Changing Grip Pen,Office,1.5,20
Canada,ORD201612271843,105.85,Google Metallic Notebook Set,Office,5.99,10
Canada,ORD201612271843,105.85,Google Laptop and Cell Phone Stickers,Office,1.99,5
Ecuador,ORD201612271849,359.16,Google Infuser-Top Water Bottle,Drinkware,9.99,2
Ecuador,ORD201612271849,359.16,23 oz Wide Mouth Sport Bottle,Drinkware,10.99,2
Ecuador,ORD201612271849,359.16,Google Laptop and Cell Phone Stickers,Office,1.99,1
Ecuador,ORD201612271849,359.16,Google Doodle Decal,Office,3.5,1
Ecuador,ORD201612271849,359.16,Google Spiral Journal with Pen,Office,9.99,3
Ecuador,ORD201612271849,359.16,YouTube Spiral Journal with Pen,Notebooks & Journals,9.99,3
Ecuador,ORD201612271849,359.16,Ballpoint Stick Pen 4 Pack,Office,3.99,2
Ecuador,ORD201612271849,359.16,Google Kick Ball,Lifestyle,1.99,6
Ecuador,ORD201612271849,359.16,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,16.99,2
Ecuador,ORD201612271849,359.16,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,16.99,1
Ecuador,ORD201612271849,359.16,Google 25 oz Red Stainless Steel Bottle,Drinkware,13.99,2
Ecuador,ORD201612271849,359.16,Google Wool Heather Cap Heather/Navy,Headgear,24.99,1
Ecuador,ORD201612271849,359.16,Google Women's Vintage Hero Tee White,Apparel,18.99,3
Ecuador,ORD201612271849,359.16,Google Women's Vintage Hero Tee White,Apparel,18.99,3
Ecuador,ORD201612271849,359.16,Windup Android,Lifestyle,3.99,3
United States,ORD201612271854,60.94,Engraved Ceramic Google Mug,Drinkware,8.99,2
United States,ORD201612271854,60.94,Electronics Accessory Pouch,Bags,4.99,1
United States,ORD201612271854,60.94,20 oz Stainless Steel Insulated Tumbler,Drinkware,24.99,1
United States,ORD201612271854,60.94,Google Device Stand,Electronics,4.99,2
United States,ORD201612271855,102.75,Pen Pencil & Highlighter Set,Office,3.99,25
United States,ORD201612271858,62.63,Maze Pen,Office,0.79,45
United States,ORD201612271858,62.63,8 pc Android Sticker Sheet,Office,1.59,5
United States,ORD201612271858,62.63,YouTube Custom Decals,Office,1.59,4
United States,ORD201612271858,62.63,Google Laptop and Cell Phone Stickers,Office,1.59,3
United States,ORD201612271550,16.99,Android Rise 14 oz Mug,Drinkware,12.99,1
United States,ORD201612271638,27.37,Google Twill Cap,Apparel,8.79,3
Israel,ORD201612271652,63.99,Google Men's Lightweight Microfleece Jacket Black,Apparel,59.99,1
United States,ORD201612271662,45.79,Google Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201612281348,34.99,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,27.99,1
United States,ORD201612281386,61.99,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,59.99,1
United States,ORD201612281462,20.59,Insulated Bottle,Drinkware,17.59,1
United States,ORD201612281514,18.98,Waze Mobile Phone Vent Mount,Waze,6.99,1
United States,ORD201612281514,18.98,Waze Mood Ninja Window Decal,Waze,1.99,1
United States,ORD201612281514,18.98,Color Changing Grip Pen,Office,1.5,1
United States,ORD201612281514,18.98,Keyboard DOT Sticker,Office,1.5,1
United States,ORD201612281543,182.97,Google Men's Lightweight Microfleece Jacket Black,Apparel,59.99,2
United States,ORD201612281543,182.97,Google Women's Lightweight Microfleece Jacket,Apparel,59.99,1
United States,ORD201612281552,14.39,Red Shine 15 oz Mug,Drinkware,10.39,1
United States,ORD201612281554,53.79,Android Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201612281563,12.99,YouTube Twill Cap,Apparel,10.99,1
United States,ORD201612281565,140.95,Google Water Resistant Bluetooth Speaker,Electronics,27.99,5
Canada,ORD201612281620,67.99,Google Men's Lightweight Microfleece Jacket Black,Apparel,59.99,1
United States,ORD201612281639,196.98,Google Women's Quilted Insulated Vest Black,Apparel,74.99,1
United States,ORD201612281639,196.98,Women's Performance Full Zip Jacket Black,Apparel,119.99,1
United States,ORD201612281675,63.99,Google Women's Lightweight Microfleece Jacket,Apparel,59.99,1
United States,ORD201612281720,32.97,Engraved Ceramic Google Mug,Drinkware,7.19,1
United States,ORD201612281720,32.97,Red Shine 15 oz Mug,Drinkware,10.39,1
United States,ORD201612281720,32.97,Android Rise 14 oz Mug,Drinkware,10.39,1
United States,ORD201612281735,81.99,Google Alpine Style Backpack,Bags,79.99,1
Canada,ORD201612281738,144.46,Google Men's  Zip Hoodie,Apparel,55.99,1
Canada,ORD201612281738,144.46,Google Rucksack,Bags,69.99,1
Canada,ORD201612281738,144.46,Leatherette Journal,Office,10.99,1
Canada,ORD201612281738,144.46,Color Changing Grip Pen,Office,1.5,1
Canada,ORD201612281738,144.46,Ballpoint Stick Pen 4 Pack,Office,3.99,1
United States,ORD201612281753,87.94,Google Laptop and Cell Phone Stickers,Office,1.99,5
United States,ORD201612281753,87.94,Google Men's Lightweight Microfleece Jacket Black,Apparel,74.99,1
United States,ORD201612281762,56.36,Google Women's Short Sleeve Hero Tee White,Apparel,13.59,1
United States,ORD201612281762,56.36,Google Infant Short Sleeve Tee Cornflower Blue,Apparel,13.59,1
United States,ORD201612281762,56.36,Google Infant Short Sleeve Tee Red,Apparel,13.59,1
United States,ORD201612281762,56.36,Google Toddler Short Sleeve T-shirt Yellow,Apparel,13.59,1
United States,ORD201612281765,6.99,Google Laptop and Cell Phone Stickers,Office,1.99,1
United States,ORD201612281768,45.57,Recycled Mouse Pad,Electronics,1.2,4
United States,ORD201612281768,45.57,Google Women's Short Sleeve Badge Tee Navy,Apparel,13.59,1
United States,ORD201612281768,45.57,Red Spiral Google Notebook,Office,7.99,1
United States,ORD201612281768,45.57,Google 25 oz Clear Stainless Steel Bottle,Google,11.19,1
Canada,ORD201612281776,136.93,Google Men's  Zip Hoodie,Apparel,44.79,1
Canada,ORD201612281776,136.93,Google Canvas Tote Natural/Navy,Bags,12.79,1
Canada,ORD201612281776,136.93,Engraved Ceramic Google Mug,Drinkware,7.19,2
Canada,ORD201612281776,136.93,Google 40 oz Insulated Monster Bottle,Drinkware,27.19,1
Canada,ORD201612281776,136.93,Google Toddler Raglan Shirt Blue Heather/Navy,Apparel,19.19,1
Canada,ORD201612281776,136.93,Google Youth Sports Tee Navy,Apparel,17.59,1
Panama,ORD201612281783,11.5,Google Sunglasses,Lifestyle,3.5,2
Panama,ORD201612281783,11.5,Google Sunglasses,Lifestyle,3.5,1
Ecuador,ORD201612281788,114.9,Google Stretch Fit Hat S/M Navy,Headgear,21.99,1
Ecuador,ORD201612281788,114.9,Recycled Mouse Pad,Electronics,1.5,1
Ecuador,ORD201612281788,114.9,Galaxy Screen Cleaning Cloth,Office,1.99,1
Ecuador,ORD201612281788,114.9,Pen Pencil & Highlighter Set,Office,3.99,2
Ecuador,ORD201612281788,114.9,Ballpoint Stick Pen 4 Pack,Office,3.99,2
Ecuador,ORD201612281788,114.9,Metal Texture Roller Pen,Office,28.99,1
Ecuador,ORD201612281788,114.9,7&quot; Dog Frisbee,Lifestyle,1.5,1
Ecuador,ORD201612281788,114.9,Google Device Holder Sticky Pad,Electronics,4.99,1
Ecuador,ORD201612281788,114.9,Google Car Clip Phone Holder,Electronics,6.99,1
Ecuador,ORD201612281788,114.9,Google 2200mAh Micro Charger,Electronics,22.99,1
United States,ORD201612281793,154.57,Google Women's Lightweight Microfleece Jacket,Apparel,59.99,1
United States,ORD201612281793,154.57,Google Men's  Zip Hoodie,${productitem.product.origCatName},44.79,2
United States,ORD201612281793,109.78,Google Men's  Zip Hoodie,Apparel,44.79,1
United States,ORD201612281793,109.78,Google Women's Lightweight Microfleece Jacket,Apparel,59.99,1
United States,ORD201612281795,768.8,Google Tri-blend Hoodie Grey,Apparel,39.99,3
United States,ORD201612281795,768.8,Google Tri-blend Hoodie Grey,Apparel,39.99,3
United States,ORD201612281795,768.8,Google Tri-blend Hoodie Grey,Apparel,39.99,1
United States,ORD201612281795,768.8,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,29.99,4
United States,ORD201612281795,768.8,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,29.99,1
United States,ORD201612281795,768.8,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,29.99,2
United States,ORD201612281795,768.8,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,29.99,3
United States,ORD201612281795,768.8,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,29.99,1
United States,ORD201612281795,768.8,Google Men's Lightweight Microfleece Jacket Black,Apparel,74.99,2
United States,ORD201612281798,1020.06,Google Tube Power Bank,Electronics,16.99,17
United States,ORD201612281798,1020.06,Electronics Accessory Pouch,Bags,4.99,25
United States,ORD201612281798,1020.06,Reusable Shopping Bag,${productitem.product.origCatName},3.5,50
United States,ORD201612281798,1020.06,Sport Bag,Bags,4.99,25
United States,ORD201612281798,1020.06,Badge Holder,Office,1.99,50
United States,ORD201612281798,1020.06,SPF-15 Slim & Slender Lip Balm,Housewares,2.5,25
United States,ORD201612281798,1020.06,Google Luggage Tag,Accessories,8.99,1
United States,ORD201612281798,1020.06,Rocket Flashlight,Electronics,4.99,25
United States,ORD201612281798,1020.06,Google Spiral Journal with Pen,Office,9.99,1
United States,ORD201612291273,59.17,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,15.99,1
United States,ORD201612291273,59.17,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,15.99,1
United States,ORD201612291273,59.17,Google Zipper-front Sports Bag,Bags,15.99,1
United States,ORD201612291273,59.17,Keyboard DOT Sticker,Office,1.2,3
United States,ORD201612291273,59.17,Google Doodle Decal,Office,2.8,2
United States,ORD201612291281,52.0,Gift Card - $50.00,Gift Cards,50.0,1
Canada,ORD201612291337,25.99,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,16.99,1
United States,ORD201612291382,95.99,Google Men's Performance Polo Grey/Black,Apparel,89.99,1
United States,ORD201612291393,23.99,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201612291422,7.98,YouTube Custom Decals,Office,1.99,2
United States,ORD201612291484,220.65,Ballpoint Pen Blue,Office,0.99,100
United States,ORD201612291484,220.65,Badge Holder,Office,1.99,30
United States,ORD201612291484,220.65,Google Twill Cap,Apparel,10.99,5
United States,ORD201612291493,1483.63,Google Tri-blend Hoodie Grey,Apparel,39.99,3
United States,ORD201612291493,1483.63,Google Tri-blend Hoodie Grey,Apparel,39.99,6
United States,ORD201612291493,1483.63,Google Tri-blend Hoodie Grey,Apparel,39.99,13
United States,ORD201612291493,1483.63,Google Tri-blend Hoodie Grey,Apparel,39.99,10
United States,ORD201612291493,1483.63,Google Tri-blend Hoodie Grey,Apparel,39.99,5
United States,ORD201612291498,20.58,Sport Bag,Bags,3.99,1
United States,ORD201612291498,20.58,Google Women's Short Sleeve Hero Tee Black,Apparel,13.59,1
Canada,ORD201612291508,1028.75,Google 17oz Stainless Steel Sport Bottle,Drinkware,15.19,15
Canada,ORD201612291508,1028.75,Waterproof Backpack,Bags,79.99,10
United States,ORD201612291527,20.98,YouTube Leatherette Notebook Combo,Office,6.99,1
United States,ORD201612291527,20.98,24 oz YouTube Sergeant Stripe Bottle,Drinkware,7.99,1
United States,ORD201612291534,37.76,YouTube Luggage Tag,Accessories,7.19,4
Canada,ORD201612291539,25.97,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,16.99,1
Canada,ORD201612291539,25.97,Google Laptop and Cell Phone Stickers,Office,1.99,1
Canada,ORD201612291539,25.97,Electronics Accessory Pouch,Bags,4.99,1
United States,ORD201612291540,96.99,Google Men's Watershed Full Zip Hoodie Grey,Apparel,87.99,1
United States,ORD201612291543,24.99,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,16.99,1
Brazil,ORD201612291544,30.99,YouTube Wool Heather Cap Heather/Black,Headgear,24.99,1
United States,ORD201612291563,23.99,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,16.99,1
United States,ORD201612291575,21.46,YouTube Custom Decals,Office,1.99,1
United States,ORD201612291575,21.46,22 oz YouTube Bottle Infuser,Bottles,4.99,1
United States,ORD201612291575,21.46,Maze Pen,Office,0.99,1
United States,ORD201612291575,21.46,Google Sunglasses,Lifestyle,3.5,1
United States,ORD201612291575,21.46,YouTube Leatherette Notebook Combo,Office,6.99,1
United States,ORD201612291584,403.23,Waterproof Gear Bag,Office,63.99,1
United States,ORD201612291584,403.23,Google Flashlight,Electronics,47.99,3
United States,ORD201612291584,403.23,Google Leather Perforated Journal,Office,35.99,2
United States,ORD201612291584,403.23,YouTube Luggage Tag,Accessories,7.19,3
United States,ORD201612291584,403.23,Android Lifted Men's Short Sleeve Tee Blue,Apparel,15.99,1
United States,ORD201612291584,403.23,Android Luggage Tag,Accessories,7.19,3
United States,ORD201612291584,403.23,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,15.99,1
United States,ORD201612291584,403.23,Android Men's Paradise Short Sleeve Tee Olive,Android,15.99,1
United States,ORD201612291584,403.23,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,15.99,1
United States,ORD201612291584,403.23,Google Luggage Tag,Accessories,7.19,1
United States,ORD201612291592,198.87,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,18.99,1
United States,ORD201612291592,198.87,YouTube Men's Short Sleeve Hero Tee Black,Apparel,16.99,1
United States,ORD201612291592,198.87,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,16.99,1
United States,ORD201612291592,198.87,YouTube Men's Fleece Hoodie Black,Apparel,55.99,1
United States,ORD201612291592,198.87,Metal Earbuds with Small Zipper Case,Electronics,10.99,1
